TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-03,2026-07-03,FO,NSE,STO,86214,,DALBHARAT,,2026-07-28,2026-07-28,1720.00,PE,DALBHARAT26JUL1720PE,32.10,32.10,22.55,30.75,31.05,38.85,1765.10,30.75,55575,650,131,74431142.50,120,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86222,,DALBHARAT,,2026-07-28,2026-07-28,1760.00,PE,DALBHARAT26JUL1760PE,50.95,50.95,35.20,45.95,45.70,78.15,1765.10,45.95,28925,8775,206,120630705.00,198,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86252,,DALBHARAT,,2026-07-28,2026-07-28,1960.00,PE,DALBHARAT26JUL1960PE,0.00,0.00,0.00,134.05,0.00,134.05,1765.10,197.75,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99428,,DALBHARAT,,2026-08-25,2026-08-25,1540.00,PE,DALBHARAT26AUG1540PE,0.00,0.00,0.00,26.00,0.00,26.00,1765.10,14.25,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99436,,DALBHARAT,,2026-08-25,2026-08-25,1700.00,PE,DALBHARAT26AUG1700PE,0.00,0.00,0.00,83.10,0.00,83.10,1765.10,55.00,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86569,,DALBHARAT,,2026-07-28,2026-07-28,1860.00,CE,DALBHARAT26JUL1860CE,35.70,37.60,22.70,23.10,23.15,15.40,1765.10,23.10,11700,7800,82,50303483.75,64,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86192,,DALBHARAT,,2026-07-28,2026-07-28,1520.00,CE,DALBHARAT26JUL1520CE,0.00,0.00,0.00,429.10,0.00,429.10,1765.10,254.05,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86429,,DALBHARAT,,2026-07-28,2026-07-28,1700.00,CE,DALBHARAT26JUL1700CE,91.45,133.00,91.45,100.30,99.40,88.30,1765.10,100.30,78325,-4225,155,91161882.50,138,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86431,,DALBHARAT,,2026-07-28,2026-07-28,1740.00,CE,DALBHARAT26JUL1740CE,58.20,104.35,58.20,73.65,74.85,64.65,1765.10,73.65,44850,-24050,321,190266440.00,251,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99437,,DALBHARAT,,2026-08-25,2026-08-25,1740.00,CE,DALBHARAT26AUG1740CE,0.00,0.00,0.00,81.25,0.00,81.25,1765.10,113.05,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86454,,DALBHARAT,,2026-07-28,2026-07-28,1780.00,CE,DALBHARAT26JUL1780CE,42.95,77.25,42.95,51.85,50.45,45.50,1765.10,51.85,68900,52975,599,358461935.00,441,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99433,,DALBHARAT,,2026-08-25,2026-08-25,1660.00,CE,DALBHARAT26AUG1660CE,0.00,0.00,0.00,121.05,0.00,121.05,1765.10,161.80,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86199,,DALBHARAT,,2026-07-28,2026-07-28,1600.00,PE,DALBHARAT26JUL1600PE,10.00,10.00,6.05,7.85,7.80,10.05,1765.10,7.85,42575,3575,75,39175028.75,66,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86568,,DALBHARAT,,2026-07-28,2026-07-28,1820.00,PE,DALBHARAT26JUL1820PE,0.00,0.00,0.00,111.55,0.00,111.55,1765.10,90.40,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86250,,DALBHARAT,,2026-07-28,2026-07-28,1960.00,CE,DALBHARAT26JUL1960CE,7.30,9.90,7.30,8.05,7.85,6.95,1765.10,8.05,4550,1300,30,19191201.25,30,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86884,,DALBHARAT,,2026-08-25,2026-08-25,2000.00,CE,DALBHARAT26AUG2000CE,0.00,0.00,0.00,58.00,0.00,58.00,1765.10,25.25,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86239,,DALBHARAT,,2026-07-28,2026-07-28,1840.00,CE,DALBHARAT26JUL1840CE,26.20,48.85,26.20,29.15,28.60,25.95,1765.10,29.15,24700,-975,350,213461462.50,310,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99442,,DALBHARAT,,2026-08-25,2026-08-25,1820.00,PE,DALBHARAT26AUG1820PE,0.00,0.00,0.00,154.10,0.00,154.10,1765.10,113.00,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86885,,DALBHARAT,,2026-08-25,2026-08-25,2000.00,PE,DALBHARAT26AUG2000PE,0.00,0.00,0.00,242.90,0.00,242.90,1765.10,241.35,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86825,,DALBHARAT,,2026-08-25,2026-08-25,1480.00,CE,DALBHARAT26AUG1480CE,0.00,0.00,0.00,344.45,0.00,344.45,1765.10,306.40,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86174,,DALBHARAT,,2026-07-28,2026-07-28,1400.00,PE,DALBHARAT26JUL1400PE,0.00,0.00,0.00,1.95,1.95,1.95,1765.10,0.20,650,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86255,,DALBHARAT,,2026-07-28,2026-07-28,2000.00,PE,DALBHARAT26JUL2000PE,210.00,210.00,210.00,210.00,210.00,290.00,1765.10,233.55,1625,0,1,718250.00,1,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86430,,DALBHARAT,,2026-07-28,2026-07-28,1700.00,PE,DALBHARAT26JUL1700PE,31.45,31.45,18.00,24.50,25.00,31.70,1765.10,24.50,133575,-9750,283,158458478.75,244,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86878,,DALBHARAT,,2026-08-25,2026-08-25,1880.00,CE,DALBHARAT26AUG1880CE,0.00,0.00,0.00,95.55,0.00,95.55,1765.10,53.65,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86876,,DALBHARAT,,2026-08-25,2026-08-25,1840.00,CE,DALBHARAT26AUG1840CE,0.00,0.00,0.00,111.60,0.00,111.60,1765.10,67.40,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99439,,DALBHARAT,,2026-08-25,2026-08-25,1780.00,CE,DALBHARAT26AUG1780CE,0.00,0.00,0.00,65.35,0.00,65.35,1765.10,92.75,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99431,,DALBHARAT,,2026-08-25,2026-08-25,1620.00,CE,DALBHARAT26AUG1620CE,0.00,0.00,0.00,145.10,0.00,145.10,1765.10,190.20,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86200,,DALBHARAT,,2026-07-28,2026-07-28,1640.00,CE,DALBHARAT26JUL1640CE,0.00,0.00,0.00,111.75,111.75,111.75,1765.10,148.20,1625,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STF,58158,,DALBHARAT,,2026-08-25,2026-08-25,,,DALBHARAT26AUGFUT,1767.90,1825.40,1767.90,1784.30,1785.40,1764.40,1765.10,1784.30,38675,-650,58,33859312.50,57,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86875,,DALBHARAT,,2026-08-25,2026-08-25,1800.00,PE,DALBHARAT26AUG1800PE,0.00,0.00,0.00,117.35,0.00,117.35,1765.10,101.65,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86883,,DALBHARAT,,2026-08-25,2026-08-25,1960.00,PE,DALBHARAT26AUG1960PE,0.00,0.00,0.00,214.35,0.00,214.35,1765.10,209.35,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86828,,DALBHARAT,,2026-08-25,2026-08-25,1520.00,PE,DALBHARAT26AUG1520PE,0.00,0.00,0.00,23.20,0.00,23.20,1765.10,11.55,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86268,,DALBHARAT,,2026-07-28,2026-07-28,2080.00,CE,DALBHARAT26JUL2080CE,4.00,5.65,3.65,3.65,3.65,2.90,1765.10,2.55,17225,13650,62,41996061.25,60,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86827,,DALBHARAT,,2026-08-25,2026-08-25,1520.00,CE,DALBHARAT26AUG1520CE,0.00,0.00,0.00,311.30,0.00,311.30,1765.10,270.95,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86859,,DALBHARAT,,2026-08-25,2026-08-25,1600.00,CE,DALBHARAT26AUG1600CE,0.00,0.00,0.00,249.85,0.00,249.85,1765.10,205.30,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86176,,DALBHARAT,,2026-07-28,2026-07-28,1440.00,PE,DALBHARAT26JUL1440PE,2.40,2.40,1.60,2.30,2.30,2.00,1765.10,2.30,1300,975,20,9372675.00,17,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86426,,DALBHARAT,,2026-07-28,2026-07-28,1620.00,PE,DALBHARAT26JUL1620PE,10.00,10.00,7.25,9.50,9.50,12.65,1765.10,12.60,9100,2275,46,24351388.75,43,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86208,,DALBHARAT,,2026-07-28,2026-07-28,1680.00,PE,DALBHARAT26JUL1680PE,18.00,20.00,18.00,19.60,20.00,34.45,1765.10,19.60,19500,2275,30,16564437.50,27,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86432,,DALBHARAT,,2026-07-28,2026-07-28,1740.00,PE,DALBHARAT26JUL1740PE,30.00,38.35,29.35,37.40,37.35,46.85,1765.10,37.40,53625,-325,83,47876383.75,68,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99434,,DALBHARAT,,2026-08-25,2026-08-25,1660.00,PE,DALBHARAT26AUG1660PE,0.00,0.00,0.00,64.75,0.00,64.75,1765.10,41.10,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99427,,DALBHARAT,,2026-08-25,2026-08-25,1540.00,CE,DALBHARAT26AUG1540CE,0.00,0.00,0.00,201.15,0.00,201.15,1765.10,253.80,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99446,,DALBHARAT,,2026-08-25,2026-08-25,1900.00,PE,DALBHARAT26AUG1900PE,0.00,0.00,0.00,213.15,0.00,213.15,1765.10,164.70,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86879,,DALBHARAT,,2026-08-25,2026-08-25,1880.00,PE,DALBHARAT26AUG1880PE,0.00,0.00,0.00,162.20,0.00,162.20,1765.10,150.85,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99440,,DALBHARAT,,2026-08-25,2026-08-25,1780.00,PE,DALBHARAT26AUG1780PE,0.00,0.00,0.00,127.90,0.00,127.90,1765.10,90.95,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86266,,DALBHARAT,,2026-07-28,2026-07-28,2040.00,PE,DALBHARAT26JUL2040PE,0.00,0.00,0.00,321.00,321.00,321.00,1765.10,270.70,650,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86428,,DALBHARAT,,2026-07-28,2026-07-28,1660.00,PE,DALBHARAT26JUL1660PE,15.00,15.80,12.00,15.65,15.50,20.30,1765.10,15.65,13000,-5200,70,38087513.75,68,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86872,,DALBHARAT,,2026-08-25,2026-08-25,1760.00,CE,DALBHARAT26AUG1760CE,0.00,0.00,0.00,149.55,0.00,149.55,1765.10,102.55,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99435,,DALBHARAT,,2026-08-25,2026-08-25,1700.00,CE,DALBHARAT26AUG1700CE,0.00,0.00,0.00,99.75,0.00,99.75,1765.10,136.05,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86343,,DALBHARAT,,2026-07-28,2026-07-28,1540.00,PE,DALBHARAT26JUL1540PE,0.00,0.00,0.00,10.00,10.00,10.00,1765.10,3.75,2275,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99441,,DALBHARAT,,2026-08-25,2026-08-25,1820.00,CE,DALBHARAT26AUG1820CE,0.00,0.00,0.00,51.95,0.00,51.95,1765.10,75.20,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86245,,DALBHARAT,,2026-07-28,2026-07-28,1880.00,PE,DALBHARAT26JUL1880PE,0.00,0.00,0.00,170.00,170.00,170.00,1765.10,132.20,1300,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86866,,DALBHARAT,,2026-08-25,2026-08-25,1680.00,PE,DALBHARAT26AUG1680PE,0.00,0.00,0.00,65.20,65.20,65.20,1765.10,47.75,325,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99444,,DALBHARAT,,2026-08-25,2026-08-25,1860.00,PE,DALBHARAT26AUG1860PE,0.00,0.00,0.00,182.60,0.00,182.60,1765.10,137.65,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86253,,DALBHARAT,,2026-07-28,2026-07-28,2000.00,CE,DALBHARAT26JUL2000CE,6.00,11.30,5.00,5.20,5.20,5.65,1765.10,5.20,77025,50375,383,249822137.50,263,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86563,,DALBHARAT,,2026-07-28,2026-07-28,1780.00,PE,DALBHARAT26JUL1780PE,0.00,0.00,0.00,90.85,0.00,90.85,1765.10,67.10,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86241,,DALBHARAT,,2026-07-28,2026-07-28,1840.00,PE,DALBHARAT26JUL1840PE,89.05,93.45,89.05,92.90,91.90,126.00,1765.10,92.90,975,325,4,2511486.25,4,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86427,,DALBHARAT,,2026-07-28,2026-07-28,1660.00,CE,DALBHARAT26JUL1660CE,141.00,148.35,141.00,148.35,148.35,116.40,1765.10,132.80,5525,0,3,1759777.50,3,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86207,,DALBHARAT,,2026-07-28,2026-07-28,1680.00,CE,DALBHARAT26JUL1680CE,0.00,0.00,0.00,293.35,0.00,293.35,1765.10,118.20,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86237,,DALBHARAT,,2026-07-28,2026-07-28,1800.00,CE,DALBHARAT26JUL1800CE,39.20,67.85,33.10,43.05,42.65,38.05,1765.10,43.05,257725,130325,2740,1649848395.00,2148,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86870,,DALBHARAT,,2026-08-25,2026-08-25,1720.00,CE,DALBHARAT26AUG1720CE,0.00,0.00,0.00,171.55,0.00,171.55,1765.10,124.20,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86826,,DALBHARAT,,2026-08-25,2026-08-25,1480.00,PE,DALBHARAT26AUG1480PE,0.00,0.00,0.00,16.95,0.00,16.95,1765.10,7.40,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86862,,DALBHARAT,,2026-08-25,2026-08-25,1600.00,PE,DALBHARAT26AUG1600PE,19.65,19.85,19.65,19.80,19.80,40.60,1765.10,25.15,7150,7150,22,11581017.50,22,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STF,61157,,DALBHARAT,,2026-07-28,2026-07-28,,,DALBHARAT26JULFUT,1740.50,1815.00,1740.50,1774.90,1777.70,1756.20,1765.10,1774.90,4844450,112775,2064,1198794317.50,1633,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86344,,DALBHARAT,,2026-07-28,2026-07-28,1580.00,CE,DALBHARAT26JUL1580CE,0.00,0.00,0.00,245.40,0.00,245.40,1765.10,198.80,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86209,,DALBHARAT,,2026-07-28,2026-07-28,1720.00,CE,DALBHARAT26JUL1720CE,82.95,118.15,82.95,86.25,86.20,76.65,1765.10,86.25,47775,-8775,112,66104041.25,110,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86243,,DALBHARAT,,2026-07-28,2026-07-28,1880.00,CE,DALBHARAT26JUL1880CE,23.50,34.50,18.45,18.90,18.60,17.00,1765.10,18.90,8450,2925,89,55099882.50,86,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86651,,DALBHARAT,,2026-07-28,2026-07-28,1900.00,CE,DALBHARAT26JUL1900CE,13.00,28.65,13.00,15.05,15.30,14.10,1765.10,15.05,54275,13000,386,240954983.75,310,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86874,,DALBHARAT,,2026-08-25,2026-08-25,1800.00,CE,DALBHARAT26AUG1800CE,0.00,0.00,0.00,129.55,0.00,129.55,1765.10,83.65,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86882,,DALBHARAT,,2026-08-25,2026-08-25,1960.00,CE,DALBHARAT26AUG1960CE,0.00,0.00,0.00,68.90,0.00,68.90,1765.10,32.85,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86377,,DALBHARAT,,2026-07-28,2026-07-28,1580.00,PE,DALBHARAT26JUL1580PE,7.50,7.50,4.90,6.30,6.20,7.85,1765.10,6.30,16575,6175,98,50512913.75,97,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86249,,DALBHARAT,,2026-07-28,2026-07-28,1920.00,PE,DALBHARAT26JUL1920PE,0.00,0.00,0.00,113.40,0.00,113.40,1765.10,163.75,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86865,,DALBHARAT,,2026-08-25,2026-08-25,1680.00,CE,DALBHARAT26AUG1680CE,0.00,0.00,0.00,195.60,0.00,195.60,1765.10,148.60,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99443,,DALBHARAT,,2026-08-25,2026-08-25,1860.00,CE,DALBHARAT26AUG1860CE,0.00,0.00,0.00,40.80,0.00,40.80,1765.10,60.20,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99445,,DALBHARAT,,2026-08-25,2026-08-25,1900.00,CE,DALBHARAT26AUG1900CE,0.00,0.00,0.00,31.75,0.00,31.75,1765.10,47.65,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86238,,DALBHARAT,,2026-07-28,2026-07-28,1800.00,PE,DALBHARAT26JUL1800PE,80.00,80.00,51.00,66.75,66.90,101.65,1765.10,66.75,78325,33800,353,213501990.00,326,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86269,,DALBHARAT,,2026-07-28,2026-07-28,2080.00,PE,DALBHARAT26JUL2080PE,0.00,0.00,0.00,355.00,355.00,355.00,1765.10,308.85,2600,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99429,,DALBHARAT,,2026-08-25,2026-08-25,1580.00,CE,DALBHARAT26AUG1580CE,0.00,0.00,0.00,171.90,0.00,171.90,1765.10,220.95,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86342,,DALBHARAT,,2026-07-28,2026-07-28,1540.00,CE,DALBHARAT26JUL1540CE,0.00,0.00,0.00,278.05,0.00,278.05,1765.10,235.25,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86564,,DALBHARAT,,2026-07-28,2026-07-28,1820.00,CE,DALBHARAT26JUL1820CE,42.65,57.30,34.50,35.00,35.20,31.30,1765.10,35.00,20800,11375,220,133309816.25,202,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86829,,DALBHARAT,,2026-08-25,2026-08-25,1560.00,CE,DALBHARAT26AUG1560CE,0.00,0.00,0.00,279.70,0.00,279.70,1765.10,237.15,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86195,,DALBHARAT,,2026-07-28,2026-07-28,1560.00,CE,DALBHARAT26JUL1560CE,0.00,0.00,0.00,393.30,0.00,393.30,1765.10,216.80,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86863,,DALBHARAT,,2026-08-25,2026-08-25,1640.00,CE,DALBHARAT26AUG1640CE,0.00,0.00,0.00,221.70,0.00,221.70,1765.10,175.75,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86880,,DALBHARAT,,2026-08-25,2026-08-25,1920.00,CE,DALBHARAT26AUG1920CE,0.00,0.00,0.00,81.35,0.00,81.35,1765.10,42.20,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86877,,DALBHARAT,,2026-08-25,2026-08-25,1840.00,PE,DALBHARAT26AUG1840PE,0.00,0.00,0.00,138.80,0.00,138.80,1765.10,125.00,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86871,,DALBHARAT,,2026-08-25,2026-08-25,1720.00,PE,DALBHARAT26AUG1720PE,0.00,0.00,0.00,80.55,0.00,80.55,1765.10,62.95,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86864,,DALBHARAT,,2026-08-25,2026-08-25,1640.00,PE,DALBHARAT26AUG1640PE,0.00,0.00,0.00,51.85,0.00,51.85,1765.10,35.25,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,99430,,DALBHARAT,,2026-08-25,2026-08-25,1580.00,PE,DALBHARAT26AUG1580PE,0.00,0.00,0.00,36.35,0.00,36.35,1765.10,21.00,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86677,,DALBHARAT,,2026-07-28,2026-07-28,1900.00,PE,DALBHARAT26JUL1900PE,120.00,139.25,120.00,138.70,139.25,156.55,1765.10,138.70,29900,325,9,5943372.50,9,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86178,,DALBHARAT,,2026-07-28,2026-07-28,1480.00,PE,DALBHARAT26JUL1480PE,2.40,2.45,2.40,2.45,2.45,7.20,1765.10,1.20,1300,325,2,963576.25,2,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86340,,DALBHARAT,,2026-07-28,2026-07-28,1500.00,CE,DALBHARAT26JUL1500CE,0.00,0.00,0.00,221.05,221.05,221.05,1765.10,273.15,325,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86378,,DALBHARAT,,2026-07-28,2026-07-28,1620.00,CE,DALBHARAT26JUL1620CE,0.00,0.00,0.00,214.70,0.00,214.70,1765.10,164.40,0,0,0,0.00,0,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,86172,,DALBHARAT,,2026-07-28,2026-07-28,1360.00,PE,DALBHARAT26JUL1360PE,0.80,1.45,0.80,1.25,1.20,1.15,1765.10,1.25,4550,2600,38,16810495.00,25,F1,325,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89603,,EICHERMOT,,2026-07-28,2026-07-28,6100.00,PE,EICHERMOT26JUL6100PE,3.25,3.25,1.40,1.70,1.70,16.00,7339.50,3.30,1300,1100,139,84819865.00,97,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89605,,EICHERMOT,,2026-07-28,2026-07-28,6200.00,PE,EICHERMOT26JUL6200PE,0.70,2.45,0.70,1.90,1.90,2.80,7339.50,5.50,16300,-100,97,60158515.00,75,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89611,,EICHERMOT,,2026-07-28,2026-07-28,6400.00,PE,EICHERMOT26JUL6400PE,4.00,5.00,4.00,4.05,4.05,6.10,7339.50,4.05,7500,-200,4,2561705.00,4,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90355,,EICHERMOT,,2026-07-28,2026-07-28,6850.00,PE,EICHERMOT26JUL6850PE,0.00,0.00,0.00,42.35,40.00,42.35,7339.50,70.40,3900,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89639,,EICHERMOT,,2026-07-28,2026-07-28,7100.00,PE,EICHERMOT26JUL7100PE,81.85,102.80,76.00,80.65,76.20,102.50,7339.50,80.65,76500,-2400,633,455159475.00,512,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90736,,EICHERMOT,,2026-08-25,2026-08-25,6400.00,PE,EICHERMOT26AUG6400PE,0.00,0.00,0.00,108.05,0.00,108.05,7339.50,54.70,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89604,,EICHERMOT,,2026-07-28,2026-07-28,6200.00,CE,EICHERMOT26JUL6200CE,0.00,0.00,0.00,1076.30,0.00,1076.30,7339.50,1170.75,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102320,,EICHERMOT,,2026-09-29,2026-09-29,8400.00,CE,EICHERMOT26SEP8400CE,0.00,0.00,0.00,121.50,0.00,121.50,7339.50,175.95,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90353,,EICHERMOT,,2026-07-28,2026-07-28,6750.00,PE,EICHERMOT26JUL6750PE,22.00,27.00,19.90,20.45,20.00,28.25,7339.50,20.45,4100,-1200,54,36576570.00,54,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90379,,EICHERMOT,,2026-07-28,2026-07-28,8050.00,CE,EICHERMOT26JUL8050CE,20.85,21.20,17.80,18.90,18.95,19.80,7339.50,18.90,3700,-700,28,22592540.00,28,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89640,,EICHERMOT,,2026-07-28,2026-07-28,7200.00,CE,EICHERMOT26JUL7200CE,260.00,277.00,232.00,269.65,269.00,240.15,7339.50,269.65,116600,-29300,1051,783765750.00,937,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89652,,EICHERMOT,,2026-07-28,2026-07-28,7600.00,CE,EICHERMOT26JUL7600CE,89.05,96.50,73.00,85.90,86.00,79.35,7339.50,85.90,164600,73800,2671,2051553250.00,1450,F1,100,,,,,
